Zipcode,Full address,Frame id,City,Monthly impressions,Publisher,Venue types,Latitude,Longitude,Country
46023,"Av. del Port, 234, 46023 València, Valencia, Spain",ES-VAL-DD-00159.D2.01,València,182203,JCDecaux - ES,['outdoor.urban_panels'],39.4624455,-0.3414426,ES
46005,"Gran Via del Marqués del Túria, 29, 46005 València, Valencia, Spain",46250.00145.02.03,València,68388,JCDecaux - ES,['outdoor.urban_panels'],39.466202,-0.3714583,ES
46007,"C. de Sant Vicent Màrtir, 99, 46007 València, Valencia, Spain",46250.03549.01.01,València,54454,JCDecaux - ES,['outdoor.urban_panels'],39.4662099,-0.3811563,ES
46023,"Carrer d'Eduard Boscà, 3, 46023 València, Valencia, Spain",ES-VAL-DD-00145.D1.01,València,213548,JCDecaux - ES,['outdoor.urban_panels'],39.4664558,-0.3567527,ES
46023,"Carrer d'Eduard Boscà, 3, 46023 València, Valencia, Spain",ES-VAL-DD-00153.D1.01,València,291042,JCDecaux - ES,['outdoor.urban_panels'],39.4667787,-0.3564317,ES
46004,"C/ de Xàtiva, 23216, 46004 València, Valencia, Spain",46250.03516.01.01,València,730217,JCDecaux - ES,['outdoor.urban_panels'],39.4672275,-0.3750681,ES
46004,"C/ de Xàtiva, 23216, 46004 València, Valencia, Spain",46250.01319.02.01,València,983924,JCDecaux - ES,['outdoor.urban_panels'],39.4672275,-0.3750681,ES
46002,"C/ de Xàtiva, 8, 46002 València, Valencia, Spain",46250.01913.02.01,València,324947,JCDecaux - ES,['outdoor.urban_panels'],39.4674244,-0.3758255,ES
46023,"Passeig de l'Albereda, 32, 46023 València, Valencia, Spain",ES-VAL-DD-00150.D1.01,València,476053,JCDecaux - ES,['outdoor.urban_panels'],39.4675619,-0.3600268,ES
46005,"Carrer de Ciscar, 1, 46005 València, Valencia, Spain",ES-VAL-DD-00060.D1.01,València,596169,JCDecaux - ES,['outdoor.urban_panels'],39.4676227,-0.3665478,ES
46002,"Carrer de Pascual i Genís, 26, 46002 València, Valencia, Spain",46250.00103.02.01,València,240022,JCDecaux - ES,['outdoor.urban_panels'],39.467846,-0.373839,ES
46005,"Gran Via del Marqués del Túria, 61, 46005 València, Valencia, Spain",46250.00143.02.03,València,305532,JCDecaux - ES,['outdoor.urban_panels'],39.4678889,-0.3673396,ES
46007,"Gran Vía de Ramón y Cajal, 53, 46007 Valencia, Spain",ES-VAL-DD-00054.D1.01,Valencia,92289,JCDecaux - ES,['outdoor.urban_panels'],39.4680258,-0.3837006,ES
46001,"Plaça de Sant Agustí, 46001 València, Valencia, Spain",ES-VAL-DD-00025.D1.01,València,318431,JCDecaux - ES,['outdoor.urban_panels'],39.4688383,-0.379475,ES
46002,"Carrer de Ribera, 2, 46002 València, Valencia, Spain",46250.03424.01.01,València,62288,JCDecaux - ES,['outdoor.urban_panels'],39.4691444,-0.3757067,ES
46002,"Calle de Pérez Bayer, 20, 46002 Valencia, Spain",46250.01287.02.01,Valencia,227669,JCDecaux - ES,['outdoor.urban_panels'],39.4697398,-0.3714067,ES
46002,"C. de Correus, 1, 46002 València, Valencia, Spain",46250.03517.01.01,València,13996,JCDecaux - ES,['outdoor.urban_panels'],39.4698123,-0.3758625,ES
46002,"Plaça de l'Ajuntament, 23, B, 46002 València, Valencia, Spain",46250.01308.02.01,València,34019,JCDecaux - ES,['outdoor.urban_panels'],39.4699894,-0.3757558,ES
46002,"Plaça de l'Ajuntament, 7033, 46002 València, Valencia, Spain",46250.03509.01.01,València,15476,JCDecaux - ES,['outdoor.urban_panels'],39.470248,-0.3761541,ES
46002,"Carrer de les Barques, 8B, 46002 València, Valencia, Spain",46250.01285.02.01,València,152669,JCDecaux - ES,['outdoor.urban_panels'],39.47032,-0.37408,ES
46008,"Gran Vía Fernando el Católico, 8, 12, 46008 Valencia, Spain",46250.03541.01.01,Valencia,560019,JCDecaux - ES,['outdoor.urban_panels'],39.4704615,-0.3847436,ES
46003,"Carrer del Poeta Quintana, 2, 46003 València, Valencia, Spain",46250.01916.02.02,València,85660,JCDecaux - ES,['outdoor.urban_panels'],39.4711832,-0.3707455,ES
46002,"Plaça de l'Ajuntament, 12, 46002 València, Valencia, Spain",46250.01914.02.01,València,24417,JCDecaux - ES,['outdoor.urban_panels'],39.4715887,-0.3764999,ES
46003,"Plaça d'Alfons el Magnànim, 46003 València, Valencia, Spain",ES-VAL-DD-00007.D1.01,València,316044,JCDecaux - ES,['outdoor.urban_panels'],39.4717363,-0.3702463,ES
46003,"Carrer del Palau de Justícia, 5175, 46003 València, Valencia, Spain",46250.00108.03.02,València,134756,JCDecaux - ES,['outdoor.urban_panels'],39.472059,-0.3691836,ES
46003,"Carrer de la Pau, 48, 46003 València, Valencia, Spain",ES-VAL-DD-00008.D1.01,València,243104,JCDecaux - ES,['outdoor.urban_panels'],39.4727805,-0.3708711,ES
46003,"Carrer del General Tovar, 4, 46003 València, Valencia, Spain",ES-VAL-DD-00012.D1.01,València,106066,JCDecaux - ES,['outdoor.urban_panels'],39.4734645,-0.3700255,ES
46008,"Carrer del Dr. Peset Cervera, 23, 46008 València, Valencia, Spain",46250.03543.01.01,València,99843,JCDecaux - ES,['outdoor.urban_panels'],39.473595,-0.3869771,ES
28901,"C. República Argentina, 2, 28901 Getafe, Madrid, Spain",ES-GET-DD-00007.D1.01,Getafe,23712,JCDecaux - ES,['outdoor.urban_panels'],40.3024949,-3.7333551,ES
28901,"Gta. Isidro Parejo Risco, 28901 Getafe, Madrid, Spain",ES-GET-DD-00004.D1.01,Getafe,236866,JCDecaux - ES,['outdoor.urban_panels'],40.3076281,-3.7345379,ES
28902,"Av. Juan de la Cierva, 28, 28902 Getafe, Madrid, Spain",ES-GET-DD-00019.D1.01,Getafe,198876,JCDecaux - ES,['outdoor.urban_panels'],40.3099627,-3.7249173,ES
28901,"P.º de La Estación, s/n, 28901 Getafe, Madrid, Spain",ES-GET-DD-00185.D1.01,Getafe,184926,JCDecaux - ES,['outdoor.urban_panels'],40.3101036,-3.7337268,ES
28901,"C. Madrid, 21, 28901 Getafe, Madrid, Spain",ES-GET-DD-00147.D1.01,Getafe,117124,JCDecaux - ES,['outdoor.urban_panels'],40.3147836,-3.7274913,ES
47002,"Plaza de la Universidad, S/N, 47002 Valladolid, Spain",ES-VLL-DD-00017.D1.01,Valladolid,267179,JCDecaux - ES,['outdoor.urban_panels'],41.6529621,-4.7221929,ES
28002,"C. de Gustavo Fernández Balbuena, 20, 28002 Madrid, Spain",broadsign.com:382442576,Madrid,0,TuMedio,['outdoor.billboards.spectacular'],40.4497552,-3.6676613,ES
46002,"C/ de Xàtiva, 3, 46002 València, Valencia, Spain",hq1QV:814774512,València,449935.7143,TuMedio Spain,['retail.parking_garages'],39.4682261,-0.379062,ES
29002,"Calle Salitre, 19, 29002 Málaga, Spain",hq1QV:731850857,Málaga,194280,TuMedio Spain,['retail.parking_garages'],36.713062,-4.4275705,ES
29002,"Calle Salitre, 19, 29002 Málaga, Spain",hq1QV:731858907,Málaga,178375.7143,TuMedio Spain,['retail.parking_garages'],36.713062,-4.4275705,ES
38003,"Calle Prol. Ramón y Cajal, 2G, 38003 Santa Cruz de Tenerife, Spain",hq1QV:345910486,Santa Cruz de Tenerife,150621.4286,TuMedio Spain,['retail.parking_garages'],28.4654202,-16.2529423,ES
29601,"C. Francisco de Quevedo, Puesto 29, 29601 Marbella, Málaga, Spain",hq1QV:344106317,Marbella,110160,TuMedio Spain,['retail.parking_garages'],36.5113349,-4.8865564,ES
29640,"Pl. de España, S/N, 29640 Fuengirola, Málaga, Spain",hq1QV:344107788,Fuengirola,71048.57143,TuMedio Spain,['retail.parking_garages'],36.536795,-4.6269832,ES
29007,"C. Nazareno del Paso, 416, 29007 Málaga, Spain",hq1QV:726183232,Málaga,60072.85714,TuMedio Spain,['retail.parking_garages'],36.7175948,-4.4271389,ES
29007,"C. Nazareno del Paso, 416, 29007 Málaga, Spain",hq1QV:726191595,Málaga,45630,TuMedio Spain,['retail.parking_garages'],36.7175948,-4.4271389,ES
29005,"C. Fernán González, 7, 29005 Málaga, Spain",hq1QV:750232895,Málaga,27724.28571,TuMedio Spain,['retail.parking_garages'],36.7193658,-4.4247021,ES
29005,"C. Fernán González, 7, 29005 Málaga, Spain",hq1QV:727948336,Málaga,64118.57143,TuMedio Spain,['retail.parking_garages'],36.7193658,-4.4247021,ES
29016,"C. Cervantes, 6, 29016 Málaga, Spain",hq1QV:731859145,Málaga,146352.8571,TuMedio Spain,['retail.parking_garages'],36.719941,-4.4100718,ES
29016,"C. Cervantes, 6, 29016 Málaga, Spain",hq1QV:731859312,Málaga,70504.28571,TuMedio Spain,['retail.parking_garages'],36.719941,-4.4100718,ES
29017,"C. Alonso Carrillo de Albornoz, 2, 29017 Málaga, Spain",hq1QV:731845347,Málaga,35790,TuMedio Spain,['retail.parking_garages'],36.7209804,-4.3609412,ES
29007,"Av. Santa Rosa de Lima, 4, 29007 Málaga, Spain",hq1QV:731849303,Málaga,134155.7143,TuMedio Spain,['retail.parking_garages'],36.722105,-4.4490293,ES
29012,"Pl. Jesús el Rico, 1, 29012 Málaga, Spain",hq1QV:727953300,Málaga,63192.85714,TuMedio Spain,['retail.parking_garages'],36.7225915,-4.4165961,ES
29012,"Pl. Jesús el Rico, 1, 29012 Málaga, Spain",hq1QV:748110497,Málaga,101704.2857,TuMedio Spain,['retail.parking_garages'],36.7225915,-4.4165961,ES
29008,"C. Tejón y Rodríguez, 9, 2ºB, 29008 Málaga, Spain",hq1QV:731860109,Málaga,30265.71429,TuMedio Spain,['retail.parking_garages'],36.7237256,-4.421642,ES
29008,"C. Tejón y Rodríguez, 9, 2ºB, 29008 Málaga, Spain",hq1QV:731861354,Málaga,76637.14286,TuMedio Spain,['retail.parking_garages'],36.7237256,-4.421642,ES
18004,"Arabial, 16, 18004 Granada, Spain",hq1QV:397789589,Granada,143982.8571,TuMedio Spain,['retail.parking_garages'],37.1674443,-3.6056435,ES
18001,"C. Cristo de San Agustín, 21, 18001 Granada, Spain",hq1QV:345908356,Granada,232427.1429,TuMedio Spain,['retail.parking_garages'],37.1778491,-3.5989649,ES
41013,"C. Francisco Murillo, 1, 41013 Sevilla, Spain",hq1QV:224430804,Sevilla,16551.42857,TuMedio Spain,['retail.parking_garages'],37.3590305,-5.9805106,ES
41010,"Pl. Marcelino Champagnat, s/n, 41010 Sevilla, Spain",hq1QV:344105775,Sevilla,129424.2857,TuMedio Spain,['retail.parking_garages'],37.3791268,-6.0014875,ES
41013,"P.º de Roma, 41013 Sevilla, Spain",broadsign.com:225106307,Sevilla,68386.05,TuMedio,['retail.parking_garages'],37.3815171,-5.9935149,ES
41002,"Pl. Prta Real, 6, 41002 Sevilla, Spain",hq1QV:400391101,Sevilla,387964.2857,TuMedio Spain,['retail.parking_garages'],37.3935266,-6.0013195,ES
41002,"Pl. Prta Real, 6, 41002 Sevilla, Spain",hq1QV:451540351,Sevilla,402265.7143,TuMedio Spain,['retail.parking_garages'],37.3935266,-6.0013195,ES
41002,"Pl. Prta Real, 6, 41002 Sevilla, Spain",broadsign.com:51638686,Sevilla,82144.215,TuMedio,['retail.parking_garages'],37.3935266,-6.0013195,ES
30004,"Gta. de España, s/n, 30004 Murcia, Spain",hq1QV:345393436,Murcia,271517.1429,TuMedio Spain,['retail.parking_garages'],37.9829416,-1.1305509,ES
30004,"C. Plano de San Francisco, s/n, 30004 Murcia, Spain",hq1QV:345400774,Murcia,140635.7143,TuMedio Spain,['retail.parking_garages'],37.983523,-1.1340524,ES
3010,"C. Jaime Segarra, 1, 03010 Alicante (Alacant), Alicante, Spain",hq1QV:342609041,Alicante (Alacant),76277.14286,TuMedio Spain,['retail.parking_garages'],38.3588824,-0.4850391,ES
6001,"Av. Santiago Ramón y Cajal, 17B, 06001 Badajoz, Spain",hq1QV:346217750,Badajoz,254164.2857,TuMedio Spain,['retail.parking_garages'],38.876064,-6.9757406,ES
6001,"Av. Santiago Ramón y Cajal, 17B, 06001 Badajoz, Spain",hq1QV:346218301,Badajoz,238855.7143,TuMedio Spain,['retail.parking_garages'],38.876064,-6.9757406,ES
6002,"Pl. San Atón, s/n, 06002 Badajoz, Spain",hq1QV:638795468,Badajoz,115131.4286,TuMedio Spain,['retail.parking_garages'],38.876636,-6.971108,ES
6002,"Pl. San Atón, s/n, 06002 Badajoz, Spain",hq1QV:346219695,Badajoz,83468.57143,TuMedio Spain,['retail.parking_garages'],38.876636,-6.971108,ES
2001,"C. el Cura, 3, 02001 Albacete, Spain",hq1QV:346216355,Albacete,82431.42857,TuMedio Spain,['retail.parking_garages'],38.9952689,-1.8567921,ES
46006,"Pl. del Baró de Cortés, 2, 46006 València, Valencia, Spain",hq1QV:342606363,València,68760,TuMedio Spain,['retail.parking_garages'],39.4625439,-0.3716968,ES
46005,"Carrer del Mestre Gozalbo, 23, 46005 València, Valencia, Spain",hq1QV:342596798,València,27462.85714,TuMedio Spain,['retail.parking_garages'],39.4647063,-0.3687985,ES
46008,"Carrer del Pintor Navarro Llorens, 11B, 46008 València, Valencia, Spain",hq1QV:400021703,València,100945.7143,TuMedio Spain,['retail.parking_garages'],39.46702,-0.38775,ES
46002,"Pg. de Russafa, 3, 46002 València, Valencia, Spain",hq1QV:420573479,València,99085.71429,TuMedio Spain,['retail.parking_garages'],39.4687353,-0.3749458,ES
46002,"Pg. de Russafa, 3, 46002 València, Valencia, Spain",hq1QV:446727961,València,228377.1429,TuMedio Spain,['retail.parking_garages'],39.4687353,-0.3749458,ES
46004,"Carrer de Colón, 60, 46004 València, Valencia, Spain",hq1QV:409014350,València,157684.2857,TuMedio Spain,['retail.parking_garages'],39.4700348,-0.3704854,ES
46004,"Carrer de Colón, 60, 46004 València, Valencia, Spain",hq1QV:447213922,València,189420,TuMedio Spain,['retail.parking_garages'],39.4700348,-0.3704854,ES
28012,"C. de Carretas, 1, 28012 Madrid, Spain",hq1QV:184382125,Madrid,138998.5714,TuMedio Spain,['retail.parking_garages'],40.4143468,-3.7034555,ES
28013,"Pl. de Ote., 2, 28013 Madrid, Spain",hq1QV:399895227,Madrid,248991.4286,TuMedio Spain,['retail.parking_garages'],40.4177074,-3.7115031,ES
28013,"Pl. de Ote., 2, 28013 Madrid, Spain",hq1QV:401486035,Madrid,229714.2857,TuMedio Spain,['retail.parking_garages'],40.4177074,-3.7115031,ES
28013,"Pl. de Ote., 2, 28013 Madrid, Spain",hq1QV:446923801,Madrid,216865.7143,TuMedio Spain,['retail.parking_garages'],40.4177074,-3.7115031,ES
28004,"Pl. del Rey, No. 1, 28004 Madrid, Spain",hq1QV:401493507,Madrid,90205.71429,TuMedio Spain,['retail.parking_garages'],40.4204296,-3.6965639,ES
28004,"Pl. del Rey, No. 1, 28004 Madrid, Spain",hq1QV:521609163,Madrid,103508.5714,TuMedio Spain,['retail.parking_garages'],40.4204296,-3.6965639,ES
28004,"Pl. de Pedro Zerolo, s/n, 28004 Madrid, Spain",hq1QV:184015119,Madrid,80018.57143,TuMedio Spain,['retail.parking_garages'],40.4206971,-3.6993389,ES
28004,"Pl. de Pedro Zerolo, 1D, 28004 Madrid, Spain",hq1QV:184174666,Madrid,140922.8571,TuMedio Spain,['retail.parking_garages'],40.4207528,-3.699362,ES
28008,"C/ Gran Vía, 123, 28008 Madrid, Spain",broadsign.com:224403638,Madrid,114226.335,TuMedio,['retail.parking_garages'],40.4238289,-3.7113453,ES
28008,"C/ Gran Vía, 123, 28008 Madrid, Spain",hq1QV:219352877,Madrid,9942.857143,TuMedio Spain,['retail.parking_garages'],40.4238289,-3.7113453,ES
28008,"C/ Gran Vía, 123, 28008 Madrid, Spain",hq1QV:266492195,Madrid,323237.1429,TuMedio Spain,['retail.parking_garages'],40.4238289,-3.7113453,ES
28001,"Calle del Gral. Pardiñas, 15, 28001 Madrid, Spain",hq1QV:183934097,Madrid,233558.5714,TuMedio Spain,['retail.parking_garages'],40.4254646,-3.6787646,ES
28001,"Calle del Gral. Pardiñas, 15, 28001 Madrid, Spain",hq1QV:183983432,Madrid,289705.7143,TuMedio Spain,['retail.parking_garages'],40.4254646,-3.6787646,ES
28010,"C. de Almagro, 13, 28010 Madrid, Spain",hq1QV:184326831,Madrid,100581.4286,TuMedio Spain,['retail.parking_garages'],40.4303227,-3.6931067,ES
28010,"C. de Almagro, 13, 28010 Madrid, Spain",hq1QV:183607551,Madrid,160512.8571,TuMedio Spain,['retail.parking_garages'],40.4303227,-3.6931067,ES
28006,"Pl. del Marqués de Salamanca, s/n, 28006 Madrid, Spain",hq1QV:184354109,Madrid,117582.8571,TuMedio Spain,['retail.parking_garages'],40.4303058,-3.6791801,ES
28010,"Calle de Fuencarral, 126, 28010 Madrid, Spain",hq1QV:360109245,Madrid,196851.4286,TuMedio Spain,['retail.parking_garages'],40.4306865,-3.7028523,ES
28010,"C. de Trafalgar, 35, 28010 Madrid, Spain",hq1QV:360112894,Madrid,184568.5714,TuMedio Spain,['retail.parking_garages'],40.4325958,-3.7009599,ES
28010,"C. de Trafalgar, 35, 28010 Madrid, Spain",hq1QV:360115550,Madrid,184568.5714,TuMedio Spain,['retail.parking_garages'],40.4325958,-3.7009599,ES
28028,"Pl. de San Cayetano, s/n, 28028 Madrid, Spain",hq1QV:753368857,Madrid,166508.5714,TuMedio Spain,['retail.parking_garages'],40.4342759,-3.6707487,ES
28010,"C. de Rafael Calvo, 31, 28010 Madrid, Spain",broadsign.com:225485109,Madrid,130315.5,TuMedio,['retail.parking_garages'],40.4342927,-3.6923567,ES
28006,"C. del Gral. Oráa, 14, 28006 Madrid, Spain",broadsign.com:219468139,Madrid,23696.325,TuMedio,['retail.parking_garages'],40.4361645,-3.6856146,ES
28020,"C. de Edgar Neville, 1, 28020 Madrid, Spain",hq1QV:401683429,Madrid,73397.14286,TuMedio Spain,['retail.parking_garages'],40.4468711,-3.6972601,ES
28020,"C. de Edgar Neville, 1, 28020 Madrid, Spain",hq1QV:521608170,Madrid,82628.57143,TuMedio Spain,['retail.parking_garages'],40.4468711,-3.6972601,ES
28020,"Av. del General Perón, 140, 28020 Madrid, Spain",broadsign.com:284290772,Madrid,137074.5,TuMedio,['retail.parking_garages'],40.4523186,-3.6952224,ES
28020,"Av. del General Perón, 140, 28020 Madrid, Spain",hq1QV:284290772,Madrid,3351.428571,TuMedio Spain,['retail.parking_garages'],40.4523186,-3.6952224,ES
28036,"C. de los Condes del Val, 1, 28036 Madrid, Spain",broadsign.com:219468716,Madrid,84852,TuMedio,['retail.parking_garages'],40.4539788,-3.6843911,ES
28036,"C. de los Condes del Val, 1, 28036 Madrid, Spain",hq1QV:219468716,Madrid,227.1428571,TuMedio Spain,['retail.parking_garages'],40.4539788,-3.6843911,ES
28036,"Av. de Alberto de Alcocer, 11, 28036 Madrid, Spain",broadsign.com:190110256,Madrid,239760,TuMedio,['retail.parking_garages'],40.4590208,-3.6864705,ES
28036,"Av. de Alberto de Alcocer, 11, 28036 Madrid, Spain",hq1QV:190110256,Madrid,84145.71429,TuMedio Spain,['retail.parking_garages'],40.4590208,-3.6864705,ES
5001,"C. de San Segundo, s/n, 05001 Ávila, Spain",hq1QV:357354324,Ávila,161644.2857,TuMedio Spain,['retail.parking_garages'],40.6541777,-4.6967023,ES
5002,"Plaza Beata Mª Teresa Jesús de Jornet s/n, 05002 Ávila, Spain",hq1QV:357359923,Ávila,35584.28571,TuMedio Spain,['retail.parking_garages'],40.6542531,-4.7021596,ES
8901,"Avinguda d'Isabel la Catòlica, 26, 08901 L'Hospitalet de Llobregat, Barcelona, Spain",hq1QV:342600836,L'Hospitalet de Llobregat,22140,TuMedio Spain,['retail.parking_garages'],41.3632211,2.1052994,ES
8003,"C/ del Baluard, 40, 08003 Barcelona, Spain",hq1QV:388446814,Barcelona,63762.85714,TuMedio Spain,['retail.parking_garages'],41.3800231,2.1889158,ES
8003,"C/ del Baluard, 40, 08003 Barcelona, Spain",hq1QV:388456622,Barcelona,63762.85714,TuMedio Spain,['retail.parking_garages'],41.3800231,2.1889158,ES
8039,"Pg. de Joan de Borbó, s/n, 08039 Barcelona, Spain",hq1QV:342160993,Barcelona,71742.85714,TuMedio Spain,['retail.parking_garages'],41.3811009,2.1861958,ES
8039,"Pg. de Joan de Borbó, s/n, 08039 Barcelona, Spain",hq1QV:342232036,Barcelona,69180,TuMedio Spain,['retail.parking_garages'],41.3811009,2.1861958,ES
8029,"C/ de Còrsega, 44, 08029 Barcelona, Spain",hq1QV:534166531,Barcelona,120321.4286,TuMedio Spain,['retail.parking_garages'],41.3837193,2.1429336,ES
8029,"C/ de Còrsega, 44, 08029 Barcelona, Spain",hq1QV:388411517,Barcelona,118800,TuMedio Spain,['retail.parking_garages'],41.3837193,2.1429336,ES
8014,"C. de Galileu, 298, 08014 Barcelona, Spain",hq1QV:342107738,Barcelona,157641.4286,TuMedio Spain,['retail.parking_garages'],41.3844682,2.1320665,ES
8002,"Av. de la Catedral, s/n, 08002 Barcelona, Spain",hq1QV:561884972,Barcelona,195321.4286,TuMedio Spain,['retail.parking_garages'],41.3851276,2.1764967,ES
8002,"Av. de la Catedral, s/n, 08002 Barcelona, Spain",hq1QV:364997912,Barcelona,169564.2857,TuMedio Spain,['retail.parking_garages'],41.3851276,2.1764967,ES
8002,"Av. de la Catedral, s/n, 08002 Barcelona, Spain",hq1QV:365019753,Barcelona,188884.2857,TuMedio Spain,['retail.parking_garages'],41.3851276,2.1764967,ES
8003,"Via Laietana, 34, 08003 Barcelona, Spain",hq1QV:386658397,Barcelona,132432.8571,TuMedio Spain,['retail.parking_garages'],41.3855999,2.177,ES
8003,"Via Laietana, 34, 08003 Barcelona, Spain",hq1QV:387203724,Barcelona,132432.8571,TuMedio Spain,['retail.parking_garages'],41.3855999,2.177,ES
8003,"Via Laietana, 34, 08003 Barcelona, Spain",hq1QV:534312854,Barcelona,129981.4286,TuMedio Spain,['retail.parking_garages'],41.3855999,2.177,ES
8003,"Via Laietana, 34, 08003 Barcelona, Spain",hq1QV:387205649,Barcelona,176580,TuMedio Spain,['retail.parking_garages'],41.3855999,2.177,ES
8002,"Pl. de Catalunya, 21, 08002 Barcelona, Spain",broadsign.com:612582425,Barcelona,185194.89,TuMedio,['retail.parking_garages'],41.386112,2.1704715,ES
8002,"Pl. de Catalunya, 21, 08002 Barcelona, Spain",broadsign.com:405252390,Barcelona,185194.89,TuMedio,['retail.parking_garages'],41.386112,2.1704715,ES
8002,"Pl. de Catalunya, 21, 08002 Barcelona, Spain",broadsign.com:398756982,Barcelona,185194.89,TuMedio,['retail.parking_garages'],41.386112,2.1704715,ES
8002,"Pl. de Catalunya, 21, 08002 Barcelona, Spain",broadsign.com:572098557,Barcelona,185194.89,TuMedio,['retail.parking_garages'],41.386112,2.1704715,ES
8002,"Pl. de Catalunya, 21, 08002 Barcelona, Spain",hq1QV:580813554,Barcelona,237835.7143,TuMedio Spain,['retail.parking_garages'],41.386112,2.1704715,ES
8002,"Pl. de Catalunya, 21, 08002 Barcelona, Spain",hq1QV:364997449,Barcelona,68528.57143,TuMedio Spain,['retail.parking_garages'],41.386112,2.1704715,ES
8002,"Pl. de Catalunya, 21, 08002 Barcelona, Spain",hq1QV:398754618,Barcelona,68528.57143,TuMedio Spain,['retail.parking_garages'],41.386112,2.1704715,ES
8002,"Pl. de Catalunya, 21, 08002 Barcelona, Spain",hq1QV:398748130,Barcelona,68528.57143,TuMedio Spain,['retail.parking_garages'],41.386112,2.1704715,ES
8002,"Pl. de Catalunya, 21, 08002 Barcelona, Spain",hq1QV:398719311,Barcelona,52401.42857,TuMedio Spain,['retail.parking_garages'],41.386112,2.1704715,ES
8002,"Pl. de Catalunya, 21, 08002 Barcelona, Spain",hq1QV:398721267,Barcelona,68528.57143,TuMedio Spain,['retail.parking_garages'],41.386112,2.1704715,ES
8002,"Pl. de Catalunya, 21, 08002 Barcelona, Spain",hq1QV:398754018,Barcelona,96745.71429,TuMedio Spain,['retail.parking_garages'],41.386112,2.1704715,ES
8002,"Pl. de Catalunya, 21, 08002 Barcelona, Spain",hq1QV:590838452,Barcelona,72557.14286,TuMedio Spain,['retail.parking_garages'],41.386112,2.1704715,ES
8028,"Avinguda Diagonal, 607B, 08028 Barcelona, Spain",broadsign.com:388392573,Barcelona,67736.07,TuMedio,['retail.parking_garages'],41.3883986,2.1291217,ES
8028,"Avinguda Diagonal, 607B, 08028 Barcelona, Spain",hq1QV:388392573,Barcelona,92884.28571,TuMedio Spain,['retail.parking_garages'],41.3883986,2.1291217,ES
8028,"Avinguda Diagonal, 607B, 08028 Barcelona, Spain",hq1QV:554923541,Barcelona,132690,TuMedio Spain,['retail.parking_garages'],41.3883986,2.1291217,ES
8007,"Gran Via de les Corts Catalanes, 626, 08007 Barcelona, Spain",hq1QV:387238843,Barcelona,41708.57143,TuMedio Spain,['retail.parking_garages'],41.388614,2.1675866,ES
8007,"Gran Via de les Corts Catalanes, 626, 08007 Barcelona, Spain",hq1QV:387231868,Barcelona,17610,TuMedio Spain,['retail.parking_garages'],41.388614,2.1675866,ES
8036,"C/ del Rosselló, 153, 08036 Barcelona, Spain",hq1QV:342599667,Barcelona,27471.42857,TuMedio Spain,['retail.parking_garages'],41.3887815,2.1511256,ES
8029,"C/ de París, 83, 08029 Barcelona, Spain",hq1QV:388109143,Barcelona,60642.85714,TuMedio Spain,['retail.parking_garages'],41.3886906,2.1463689,ES
8036,"Jardins del Doctor Duran i Reynals, 1361, 08036 Barcelona, Spain",hq1QV:510018906,Barcelona,76504.28571,TuMedio Spain,['retail.parking_garages'],41.3890444,2.1538435,ES
8036,"Jardins del Doctor Duran i Reynals, 1361, 08036 Barcelona, Spain",hq1QV:388305199,Barcelona,73178.57143,TuMedio Spain,['retail.parking_garages'],41.3890444,2.1538435,ES
8036,"Jardins del Doctor Duran i Reynals, 1361, 08036 Barcelona, Spain",hq1QV:436371709,Barcelona,33261.42857,TuMedio Spain,['retail.parking_garages'],41.3890444,2.1538435,ES
8010,"Rda. de Sant Pere, 19 21, 1° (Puerta 6, 08010 Barcelona, Spain",hq1QV:571055476,Barcelona,135702.8571,TuMedio Spain,['retail.parking_garages'],41.3895986,2.1742215,ES
8010,"Rda. de Sant Pere, 19 21, 1° (Puerta 6, 08010 Barcelona, Spain",hq1QV:550953585,Barcelona,145572.8571,TuMedio Spain,['retail.parking_garages'],41.3895986,2.1742215,ES
8010,"Rda. de Sant Pere, 19 21, 1° (Puerta 6, 08010 Barcelona, Spain",hq1QV:387761232,Barcelona,130765.7143,TuMedio Spain,['retail.parking_garages'],41.3895986,2.1742215,ES
8010,"Rda. de Sant Pere, 19 21, 1° (Puerta 6, 08010 Barcelona, Spain",hq1QV:568295732,Barcelona,135702.8571,TuMedio Spain,['retail.parking_garages'],41.3895986,2.1742215,ES
8010,"Rda. de Sant Pere, 19 21, 1° (Puerta 6, 08010 Barcelona, Spain",hq1QV:387770582,Barcelona,133234.2857,TuMedio Spain,['retail.parking_garages'],41.3895986,2.1742215,ES
8010,"Rda. de Sant Pere, 19 21, 1° (Puerta 6, 08010 Barcelona, Spain",hq1QV:387770784,Barcelona,133234.2857,TuMedio Spain,['retail.parking_garages'],41.3895986,2.1742215,ES
8010,"Rda. de Sant Pere, 19 21, 1° (Puerta 6, 08010 Barcelona, Spain",hq1QV:387762736,Barcelona,133234.2857,TuMedio Spain,['retail.parking_garages'],41.3895986,2.1742215,ES
8010,"Rda. de Sant Pere, 19 21, 1° (Puerta 6, 08010 Barcelona, Spain",hq1QV:534167052,Barcelona,133234.2857,TuMedio Spain,['retail.parking_garages'],41.3895986,2.1742215,ES
8029,"Av. de Josep Tarradellas, 64, 08029 Barcelona, Spain",hq1QV:387934466,Barcelona,81312.85714,TuMedio Spain,['retail.parking_garages'],41.3902399,2.143511,ES
