Zipcode,Full address,Frame id,City,Monthly impressions,Publisher,Venue types,Latitude,Longitude,Country
40003,"Diseminado Diseminadoo, 776, 40003, Segovia, Spain",broadsign.com:527413996,,31.604.085,TuMedio,['retail.parking_garages'],4.095.395,-412.277,ES
28040,"C. de Beatriz de Bobadilla, 6, 28040 Madrid, Spain",hq1QV:512184677,Madrid,4.144.714.285.714.280,TuMedio Spain,['retail.parking_garages'],404.475.734,-37.138.616,ES
29601,"Av. Huerta Belón, 7B, 29601 Marbella, Málaga, Spain",hq1QV:526775122,Marbella,8.451.428.571.428.570,TuMedio Spain,['retail.parking_garages'],36.512.391,-48.920.916,ES
43004,"Carrer del Mar, 78, 43004 Tarragona, Spain",hq1QV:448330365,Tarragona,12.149.142.857.142.800,TuMedio Spain,['retail.parking_garages'],411.109.161,12.429.077,ES
8202,"Carrer de Fèlix Amat, 2, 08202 Sabadell, Barcelona, Spain",hq1QV:446726055,Sabadell,103770.0,TuMedio Spain,['retail.parking_garages'],415.409.742,21.120.056,ES
8039,"Passeig de Joan de Borbó, 74, 08039 Barcelona, Spain",hq1QV:446757114,Barcelona,6.082.714.285.714.280,TuMedio Spain,['retail.parking_garages'],413.752.089,21.886.115,ES
8039,"Passeig de Joan de Borbó, 74, 08039 Barcelona, Spain",hq1QV:564510006,Barcelona,7.195.285.714.285.710,TuMedio Spain,['retail.parking_garages'],413.752.089,21.886.115,ES
12550,"Carrer Sant Josep, 40, 12550 Almassora, Castelló, Spain",hq1QV:446720005,Almassora,1.396.242.857.142.850,TuMedio Spain,['retail.parking_garages'],399.416.851,-617.589,ES
29400,"Pl. del Socorro, s/n, 29400 Ronda, Málaga, Spain",hq1QV:453041300,Ronda,15.011.142.857.142.800,TuMedio Spain,['retail.parking_garages'],367.432.198,-51.659.196,ES
12001,"Pl. Clave, 25, 2ª PLANTA, 12001 Castellón de la Plana, Castellón, Spain",hq1QV:446712071,Castellón de la Plana,136470.0,TuMedio Spain,['retail.parking_garages'],399.890.513,-376.703,ES
33205,"Pl. de Europa, 8, 33205 Gijón, Asturias, Spain",hq1QV:451165405,Gijón,14.755.285.714.285.700,TuMedio Spain,['retail.parking_garages'],435.386.175,-56.635.844,ES
33205,"Pl. de Europa, 8, 33205 Gijón, Asturias, Spain",hq1QV:451165140,Gijón,14.755.285.714.285.700,TuMedio Spain,['retail.parking_garages'],435.386.175,-56.635.844,ES
18012,"Av. Divina Pastora, 7, 18012 Granada, Spain",hq1QV:452983073,Granada,21.484.285.714.285.700,TuMedio Spain,['retail.parking_garages'],371.845.893,-36.032.814,ES
18012,"Av. Divina Pastora, 7, 18012 Granada, Spain",hq1QV:452983104,Granada,2.195.142.857.142.850,TuMedio Spain,['retail.parking_garages'],371.845.893,-36.032.814,ES
18012,"Av. Divina Pastora, 7, 18012 Granada, Spain",hq1QV:460468756,Granada,2.078.357.142.857.140,TuMedio Spain,['retail.parking_garages'],371.845.893,-36.032.814,ES
20010,"Pio XII.aren Plaza, 7W, 20010 Donostia, Gipuzkoa, Spain",hq1QV:450850947,Donostia,12.688.285.714.285.700,TuMedio Spain,['retail.parking_garages'],433.076.099,-197.806,ES
20010,"Pio XII.aren Plaza, 7W, 20010 Donostia, Gipuzkoa, Spain",hq1QV:450851123,Donostia,10.467.857.142.857.100,TuMedio Spain,['retail.parking_garages'],433.076.099,-197.806,ES
10001,"Av. Clara Campoamor, 11, 10001 Cáceres, Spain",hq1QV:453041760,Cáceres,1.985.657.142.857.140,TuMedio Spain,['retail.parking_garages'],394.722.078,-63.788.132,ES
10001,"Av. Clara Campoamor, 11, 10001 Cáceres, Spain",hq1QV:453043242,Cáceres,1.985.657.142.857.140,TuMedio Spain,['retail.parking_garages'],394.722.078,-63.788.132,ES
10001,"Av. Clara Campoamor, 11, 10001 Cáceres, Spain",hq1QV:453044219,Cáceres,1.888.542.857.142.850,TuMedio Spain,['retail.parking_garages'],394.722.078,-63.788.132,ES
11401,"Pl. Madre de Dios, s/n, 11401 Jerez de la Frontera, Cádiz, Spain",hq1QV:452984299,Jerez de la Frontera,5.703.428.571.428.570,TuMedio Spain,['retail.parking_garages'],366.790.803,-61.297.247,ES
9004,"C. de Santander, 9, 09004 Burgos, Spain",hq1QV:450882345,Burgos,12.105.857.142.857.100,TuMedio Spain,['retail.parking_garages'],423.419.799,-36.998.433,ES
9004,"C. de Santander, 9, 09004 Burgos, Spain",hq1QV:450895658,Burgos,12.105.857.142.857.100,TuMedio Spain,['retail.parking_garages'],423.419.799,-36.998.433,ES
9004,"C. de Santander, 9, 09004 Burgos, Spain",hq1QV:450895662,Burgos,16.645.285.714.285.700,TuMedio Spain,['retail.parking_garages'],423.419.799,-36.998.433,ES
,"VG7R+JF Almería, Spain",hq1QV:451717225,Almería,17.747.142.857.142.800,TuMedio Spain,['retail.parking_garages'],36.864.056,-2.458.822,ES
,"VG7R+JF Almería, Spain",hq1QV:451720531,Almería,22.742.142.857.142.800,TuMedio Spain,['retail.parking_garages'],36.864.056,-2.458.822,ES
48010,"Arriquíbar Plaza, 23, 48010 Bilbo, Bizkaia, Spain",broadsign.com:343273835,Bilbo,176913.0,TuMedio,['retail.parking_garages'],4.325.987.019.999.990,-29.358.871,ES
48010,"Arriquíbar Plaza, 23, 48010 Bilbo, Bizkaia, Spain",broadsign.com:343269999,Bilbo,176913.0,TuMedio,['retail.parking_garages'],4.325.987.019.999.990,-29.358.871,ES
33202,"C. Emilio Tuya, 20, 33202 Gijón, Asturias, Spain",broadsign.com:346211413,Gijón,121810.5,TuMedio,['retail.parking_garages'],435.396.984,-56.511.673,ES
28006,"C. Serrano, 59, 28006 Madrid, Spain",28079.08333.01.03,Madrid,188810.0,JCDecaux - ES,['outdoor.urban_panels'],404.319.516,-3.686.990.599.999.990,ES
28046,"P.º de la Castellana, 20, 28046 Madrid, Spain",28079.05450.01.03,Madrid,250165.0,JCDecaux - ES,['outdoor.urban_panels'],404.289.973,-36.889.574,ES
28006,"C. de José Ortega y Gasset, 15, 28006 Madrid, Spain",28079.06058.01.03,Madrid,131003.0,JCDecaux - ES,['outdoor.urban_panels'],4.043.057.659.999.990,-36.859.902,ES
28100,"C. de la Marquesa Viuda de Aldama, 52, 28100 Alcobendas, Madrid, Spain",28006.00237.01.01,Alcobendas,123552.0,JCDecaux - ES,['outdoor.urban_panels'],405.425.411,-36.303.217,ES
28108,"Av. de Bruselas, 16, 28108 Alcobendas, Madrid, Spain",28006.00247.01.01,Alcobendas,97606.0,JCDecaux - ES,['outdoor.urban_panels'],40.531.782,-36.365.311,ES
28915,"Calle Alcalde Eleuterio Dura, 41B, 28915 Leganés, Madrid, Spain",28074.00438.01.01,Leganés,281470.0,JCDecaux - ES,['outdoor.urban_panels'],403.355.868,-37.473.416,ES
1012,"Av. Gasteiz, 52, 01012 Vitoria-Gasteiz, Álava, Spain",01059.01287.01.01,Vitoria-Gasteiz,77904.0,JCDecaux - ES,['outdoor.urban_panels'],428.502.781,-26.805.688,ES
28100,"Calle del Dr. Casimiro Morcillo, 1400, 28100 Alcobendas, Madrid, Spain",28006.00234.01.01,Alcobendas,493815.0,JCDecaux - ES,['outdoor.urban_panels'],405.446.244,-36.480.797,ES
28006,"Calle Hermanos Bécquer, 2, 28006 Madrid, Spain",28079.08332.01.03,Madrid,85556.0,JCDecaux - ES,['outdoor.urban_panels'],404.357.554,-3.686.801.199.999.990,ES
28224,"Vaguada Cerro de los Gamos, 28224 Pozuelo de Alarcón, Madrid, Spain",28115.00234.02.01,Pozuelo de Alarcón,257848.0,JCDecaux - ES,['outdoor.urban_panels'],40.455.328,-38.110.532,ES
28100,"Av. de España, 3, 28100 Alcobendas, Madrid, Spain",28006.00242.01.01,Alcobendas,221438.0,JCDecaux - ES,['outdoor.urban_panels'],405.454.935,-36.432.562,ES
28009,"Calle de O'Donnell, 4, Oficina 20, 28009 Madrid, Spain",28079.08457.01.03,Madrid,302386.0,JCDecaux - ES,['outdoor.urban_panels'],40.421.533,-36.796.263,ES
28916,"Av. Rey Juan Carlos I, 78, 28916 Leganés, Madrid, Spain",28074.00439.01.01,Leganés,224760.0,JCDecaux - ES,['outdoor.urban_panels'],403.358.306,-37.438.139,ES
47007,"P.º de Zorrilla, 63, 47007 Valladolid, Spain",47186.00888.01.01,Valladolid,360839.0,JCDecaux - ES,['outdoor.urban_panels'],416.372.868,-47.387.217,ES
28100,"P.º de la Estación, 28100 Alcobendas, Madrid, Spain",28006.00235.01.01,Alcobendas,50742.0,JCDecaux - ES,['outdoor.urban_panels'],405.468.165,-36.529.216,ES
28040,"FUNDACION SEPI CENTRO DE TRABAJO, Av. de Gregorio del Amo, 2, 28040 Madrid, Spain",ES-MMA-DD-05038.D1.01,Madrid,107494.0,JCDecaux - ES,['transit.subway'],4.044.699,-37.187.384,ES
28042,"Acceso IFEMA, 12, 28042 Madrid, Spain",ES-MMA-DD-07002.D1.01,Madrid,63464.0,JCDecaux - ES,['transit.subway'],404.641.785,-36.161.733,ES
28042,"Acceso IFEMA, 12, 28042 Madrid, Spain",ES-MMA-DD-07001.D1.01,Madrid,61256.0,JCDecaux - ES,['transit.subway'],404.641.785,-36.161.733,ES
29004,"Av. Imperio Argentina, 3, 29004 Málaga, Spain",ES-MAL-DD-01090.D1.01,Málaga,21709.0,JCDecaux - ES,['outdoor.urban_panels'],3.668.386.830.000.000,-44.575.258,ES
29004,"Av. de Molière, 29004 Málaga, Spain",ES-MAL-DD-01043.D1.01,Málaga,96209.0,JCDecaux - ES,['outdoor.urban_panels'],366.871.576,-44.529.831,ES
29004,"Av. de los Guindos, 31, 29004 Málaga, Spain",ES-MAL-DD-01006.D1.01,Málaga,186775.0,JCDecaux - ES,['outdoor.urban_panels'],366.909.538,-44.472.916,ES
29002,"Av. de las Américas, 2, 29002 Málaga, Spain",ES-MAL-DD-01086.D1.01,Málaga,24626.0,JCDecaux - ES,['outdoor.urban_panels'],367.132.305,-44.309.397,ES
29006,"P.º de los Tilos, 5, 29006 Málaga, Spain",ES-MAL-DD-01036.D2.02,Málaga,185200.0,JCDecaux - ES,['outdoor.urban_panels'],367.136.785,-44.323.553,ES
29006,"P.º de los Tilos, 5, 29006 Málaga, Spain",ES-MAL-DD-01036.D1.01,Málaga,541870.0,JCDecaux - ES,['outdoor.urban_panels'],367.136.785,-44.323.553,ES
29010,"Av. César Manrique, 13, 29010 Málaga, Spain",ES-MAL-DD-01035.D1.01,Málaga,59277.0,JCDecaux - ES,['outdoor.urban_panels'],367.147.415,-4.466.696.700.000.000,ES
29016,"P.º Marítimo Cdad. de Melilla, 9, 29016 Málaga, Spain",ES-MAL-DD-01027.D1.01,Málaga,17531.0,JCDecaux - ES,['outdoor.urban_panels'],367.159.808,-4.412.491.999.999.990,ES
29002,"Av. de Andalucía, 9, 29002 Málaga, Spain",ES-MAL-DD-01071.D2.02,Málaga,84372.0,JCDecaux - ES,['outdoor.urban_panels'],367.161.432,-44.300.435,ES
29002,"Av. de Andalucía, 9, 29002 Málaga, Spain",ES-MAL-DD-01071.D1.01,Málaga,158980.0,JCDecaux - ES,['outdoor.urban_panels'],367.161.432,-44.300.435,ES
29007,"C. Hilera, 54K, Edificio Santander, 29007 Málaga, Spain",ES-MAL-DD-01039.D2.02,Málaga,258970.0,JCDecaux - ES,['outdoor.urban_panels'],367.182.085,-44.368.361,ES
29007,"C. Hilera, 54K, Edificio Santander, 29007 Málaga, Spain",ES-MAL-DD-01039.D1.01,Málaga,292628.0,JCDecaux - ES,['outdoor.urban_panels'],367.182.085,-44.368.361,ES
29007,"C. Hilera, 29007 Málaga, Spain",ES-MAL-DD-01031.D1.01,Málaga,290928.0,JCDecaux - ES,['outdoor.urban_panels'],367.180.967,-44.366.911,ES
29007,"Av. Santa Rosa de Lima, 22, 29007 Málaga, Spain",ES-MAL-DD-01011.D1.01,Málaga,53338.0,JCDecaux - ES,['outdoor.urban_panels'],3.671.978,-4.449.479.999.999.990,ES
29016,"P.º de Sancha, 10, 29016 Málaga, Spain",ES-MAL-DD-01063.D1.01,Málaga,56964.0,JCDecaux - ES,['outdoor.urban_panels'],367.214.508,-44.043.828,ES
29008,"Av. de la Rosaleda, 29, 29008 Málaga, Spain",ES-MAL-DD-01084.D1.01,Málaga,117962.0,JCDecaux - ES,['outdoor.urban_panels'],367.264.845,-4.425.428.999.999.990,ES
29009,"Av. del Dr. Marañón, 16, 29009 Málaga, Spain",ES-MAL-DD-01089.D1.01,Málaga,28048.0,JCDecaux - ES,['outdoor.urban_panels'],367.290.348,-4.428.408,ES
29013,"C. Cristo de la Epidemia, 68, 29013 Málaga, Spain",ES-MAL-DD-01088.D1.01,Málaga,45006.0,JCDecaux - ES,['outdoor.urban_panels'],3.673.088.449.999.990,-4.415.007.399.999.990,ES
29014,"Av. de Jorge Silvela, 29014 Málaga, Spain",ES-MAL-DD-01004.D1.01,Málaga,142544.0,JCDecaux - ES,['outdoor.urban_panels'],367.328.341,-44.251.573,ES
29190,"C. Lope de Rueda, 53, 29190 Málaga, Spain",ES-MAL-DD-01073.D1.01,Málaga,201564.0,JCDecaux - ES,['outdoor.urban_panels'],367.369.788,-4.479.921,ES
46006,"Pl. Manuel Sanchís Guarner, 46006 València, Valencia, Spain",ES-VAL-DD-00412.D1.01,València,82718.0,JCDecaux - ES,['outdoor.urban_panels'],394.571.976,-3.755.855,ES
46006,"Av. de Peris i Valero, 46006 València, Valencia, Spain",ES-VAL-DD-00062.D1.01,València,387914.0,JCDecaux - ES,['outdoor.urban_panels'],39.463.102,-3.612.401,ES
28914,"C. Parla, 36, 28914 Leganés, Madrid, Spain",ES-LEG-DD-00017.D1.01,Leganés,95838.0,JCDecaux - ES,['outdoor.urban_panels'],403.138.031,-37.840.184,ES
28914,"Av. de Fuenlabrada, 4, 28914 Leganés, Madrid, Spain",ES-LEG-DD-00011.D1.01,Leganés,733040.0,JCDecaux - ES,['outdoor.urban_panels'],40.318.542,-3.768.377,ES
28914,"C. de los Frailes, 2, 28914 Leganés, Madrid, Spain",ES-LEG-DD-00013.D1.01,Leganés,79522.0,JCDecaux - ES,['outdoor.urban_panels'],4.032.303.479.999.990,-37.719.911,ES
28912,"Av. del Dr. Martín Vegue Jaύdenes, 2, 28912 Leganés, Madrid, Spain",ES-LEG-DD-00008.D1.01,Leganés,13459.0,JCDecaux - ES,['outdoor.urban_panels'],403.291.634,-37.628.522,ES
28911,"Av. de la Universidad, 31, 28911 Leganés, Madrid, Spain",ES-LEG-DD-00007.D1.01,Leganés,203934.0,JCDecaux - ES,['outdoor.urban_panels'],403.315.644,-37.676.319,ES
28911,"Av. de la Universidad, 34, 28911 Leganés, Madrid, Spain",ES-LEG-DD-00006.D1.01,Leganés,160519.0,JCDecaux - ES,['outdoor.urban_panels'],403.317.037,-37.686.182,ES
28912,"Av. de Fuenlabrada, 5, 28912 Leganés, Madrid, Spain",ES-LEG-DD-00018.D1.01,Leganés,824110.0,JCDecaux - ES,['outdoor.urban_panels'],403.332.826,-37.609.281,ES
28915,"C. de la Rioja, 1, 28915 Leganés, Madrid, Spain",ES-LEG-DD-00016.D1.01,Leganés,193004.0,JCDecaux - ES,['outdoor.urban_panels'],403.342.053,-37.552.461,ES
28912,"Av. de Fuenlabrada, 2, 28912 Leganés, Madrid, Spain",ES-LEG-DD-00019.D1.01,Leganés,592999.0,JCDecaux - ES,['outdoor.urban_panels'],403.343.791,-37.606.027,ES
28918,"Av. de America Latina, 7913, 28918 Leganés, Madrid, Spain",ES-LEG-DD-00012.D1.01,Leganés,432896.0,JCDecaux - ES,['outdoor.urban_panels'],403.367.549,-3.769.587.999.999.990,ES
28915,"C. de los Monegros, 21, 28915 Leganés, Madrid, Spain",ES-LEG-DD-00015.D1.01,Leganés,263950.0,JCDecaux - ES,['outdoor.urban_panels'],4.033.760.059.999.990,-37.549.005,ES
28915,"C. del Somontano, 49, 28915 Leganés, Madrid, Spain",ES-LEG-DD-00014.D1.01,Leganés,166442.0,JCDecaux - ES,['outdoor.urban_panels'],403.374.396,-37.484.178,ES
28919,"Av. de María Guerrero, 2, 28919 Leganés, Madrid, Spain",ES-LEG-DD-00009.D1.01,Leganés,55669.0,JCDecaux - ES,['outdoor.urban_panels'],403.422.654,-37.532.903,ES
28051,"Av de las Suertes, 2, Local B126, 28051 Madrid, Spain",28079.17591.01.02,Madrid,1989733.0,JCDecaux - ES,['retail.malls'],403.689.117,-35.974.162,ES
28051,"C. Adolfo Bioy Casares, 2, 28051 Madrid, Spain",28079.17592.01.02,Madrid,1989733.0,JCDecaux - ES,['retail.malls'],403.691.834,-35.977.124,ES
48004,"Ornilla Doctor Kalea, 1-B, 48004 Bilbo, Bizkaia, Spain",ES-BIL-AB-05253.D1.02,Bilbo,34953.0,JCDecaux - ES,['outdoor.urban_panels'],432.560.049,-2.904.817,ES
50006,"P.º de Cuéllar, 80, 50006 Zaragoza, Spain",ES-ZAR-DD-01024.D1.01,Zaragoza,171153.0,JCDecaux - ES,['outdoor.urban_panels'],416.388.482,-8.859.678.999.999.990,ES
48005,"Barrenkale Barrena, 2, 48005 Bilbo, Bizkaia, Spain",ES-BIL-AB-05114.D2.04,Bilbo,9699.0,JCDecaux - ES,['outdoor.urban_panels'],432.567.635,-2.925.534,ES
50006,"P.º de Sagasta, 64, 2-C, 50006 Zaragoza, Spain",ES-ZAR-AB-01117.D1.01,Zaragoza,284887.0,JCDecaux - ES,['outdoor.urban_panels'],416.406.093,-8.867.010.999.999.990,ES
50006,"P.º de Sagasta, 64, 2-C, 50006 Zaragoza, Spain",ES-ZAR-AB-01117.D2.03,Zaragoza,211607.0,JCDecaux - ES,['outdoor.urban_panels'],416.406.093,-8.867.010.999.999.990,ES
47007,"P.º de Zorrilla, 3, 47007 Valladolid, Spain",47186.00889.01.01,Valladolid,906901.0,JCDecaux - ES,['outdoor.urban_panels'],416.406.394,-47.372.346,ES
50006,"N-330, 50006 Zaragoza, Spain",ES-ZAR-DD-01009.D1.01,Zaragoza,526366.0,JCDecaux - ES,['outdoor.urban_panels'],416.409.631,-8.945.635.000.000.000,ES
50006,"N-330, 50006 Zaragoza, Spain",ES-ZAR-DD-01008.D1.01,Zaragoza,418922.0,JCDecaux - ES,['outdoor.urban_panels'],416.411.158,-8.944.694.000.000.000,ES
50008,"Cno. de Las Torres 79, 50008 Zaragoza, Spain",ES-ZAR-AB-01233.D1.01,Zaragoza,1014404.0,JCDecaux - ES,['outdoor.urban_panels'],41.641.304,-8.833.365,ES
50006,"N-330, 34, 50006 Zaragoza, Spain",ES-ZAR-DD-01010.D1.01,Zaragoza,179366.0,JCDecaux - ES,['outdoor.urban_panels'],416.412.267,-8.949.659.999.999.990,ES
50012,"Calle Hispanidad, Via, 59, 50012 Zaragoza, Spain",ES-ZAR-AB-01452.D1.03,Zaragoza,105551.0,JCDecaux - ES,['outdoor.urban_panels'],4.164.143.079.999.990,-9.154.316,ES
50008,"C. de Héroes del Silencio, 8-10, 50008 Zaragoza, Spain",ES-ZAR-DD-01039.D1.01,Zaragoza,356906.0,JCDecaux - ES,['outdoor.urban_panels'],41.641.791,-8.849.659.999.999.990,ES
50008,"Cno. de Las Torres 49, 50008 Zaragoza, Spain",ES-ZAR-AB-01099.D1.01,Zaragoza,963600.0,JCDecaux - ES,['outdoor.urban_panels'],4.164.288.759.999.990,-8.812.194,ES
50006,"N-330, 16, 50006 Zaragoza, Spain",ES-ZAR-DD-01013.D1.01,Zaragoza,550368.0,JCDecaux - ES,['outdoor.urban_panels'],416.430.154,-8.933.388,ES
50006,"Av. Fco. de Goya, 50006 Zaragoza, Spain",ES-ZAR-DD-01043.D1.01,Zaragoza,361562.0,JCDecaux - ES,['outdoor.urban_panels'],416.433.668,-8.902.819.999.999.990,ES
50006,"P.º de Sagasta, 38, 50006 Zaragoza, Spain",ES-ZAR-DD-01018.D1.01,Zaragoza,249210.0,JCDecaux - ES,['outdoor.urban_panels'],416.434.788,-8.862.858.000.000.000,ES
50005,"P.º de Fernando el Católico, 4, 50005 Zaragoza, Spain",ES-ZAR-DD-01014.D1.01,Zaragoza,623940.0,JCDecaux - ES,['outdoor.urban_panels'],416.439.422,-892.434,ES
50008,"C. de María Lostal, 36, 50008 Zaragoza, Spain",ES-ZAR-DD-01035.D1.01,Zaragoza,695802.0,JCDecaux - ES,['outdoor.urban_panels'],416.440.895,-8.794.025.999.999.990,ES
50017,"Grupo Alférez Rojas, 67, 50017 Zaragoza, Spain",ES-ZAR-DD-01093.D1.01,Zaragoza,165887.0,JCDecaux - ES,['outdoor.urban_panels'],416.439.257,-9.156.963.999.999.990,ES
47006,"P.º de Zorrilla, 48, 47006 Valladolid, Spain",47186.00890.01.01,Valladolid,591218.0,JCDecaux - ES,['outdoor.urban_panels'],416.444.498,-4.734.997,ES
48003,"Juan de Garay Kalea, 1, 48003 Bilbo, Bizkaia, Spain",ES-BIL-AB-05167.D1.03,Bilbo,765214.0,JCDecaux - ES,['outdoor.urban_panels'],432.569.004,-29.335.702,ES
50008,"Cam. de las Torres, 40, 50008 Zaragoza, Spain",ES-ZAR-AB-01235.D1.01,Zaragoza,548704.0,JCDecaux - ES,['outdoor.urban_panels'],416.444.074,-8.788.488.999.999.990,ES
50008,"P.º de Sagasta, 24, 50008 Zaragoza, Spain",ES-ZAR-AB-01171.D2.02,Zaragoza,261937.0,JCDecaux - ES,['outdoor.urban_panels'],416.445.671,-8.859.771,ES
50008,"P.º de Sagasta, 24, 50008 Zaragoza, Spain",ES-ZAR-AB-01171.D1.01,Zaragoza,261937.0,JCDecaux - ES,['outdoor.urban_panels'],416.445.671,-8.859.771,ES
50008,"P.º de Sagasta, 3, 2ª planta, 50008 Zaragoza, Spain",ES-ZAR-DD-01029.D2.02,Zaragoza,298560.0,JCDecaux - ES,['outdoor.urban_panels'],41.644.852,-8.856.649.999.999.990,ES
50008,"P.º de Sagasta, 3, 2ª planta, 50008 Zaragoza, Spain",ES-ZAR-DD-01029.D1.01,Zaragoza,261937.0,JCDecaux - ES,['outdoor.urban_panels'],41.644.852,-8.856.649.999.999.990,ES
50008,"Av. de Cesáreo Alierta, 15, 50008 Zaragoza, Spain",ES-ZAR-DD-01053.D2.02,Zaragoza,786743.0,JCDecaux - ES,['outdoor.urban_panels'],416.448.887,-8.768.611,ES
50008,"Av. de Cesáreo Alierta, 15, 50008 Zaragoza, Spain",ES-ZAR-DD-01053.D1.01,Zaragoza,261937.0,JCDecaux - ES,['outdoor.urban_panels'],416.448.887,-8.768.611,ES
50008,"Av. de Cesáreo Alierta, 50008 Zaragoza, Spain",ES-ZAR-DD-01052.D1.01,Zaragoza,604073.0,JCDecaux - ES,['outdoor.urban_panels'],416.448.701,-8.775.035,ES
50008,"Av. de Cesáreo Alierta, 20, Esc A, 1ºC, 50008 Zaragoza, Spain",ES-ZAR-AB-01203.D1.01,Zaragoza,296156.0,JCDecaux - ES,['outdoor.urban_panels'],416.451.543,-8.782.044.999.999.990,ES
50005,"P.º Gran Vía, 40, 50005 Zaragoza, Spain",ES-ZAR-DD-01006.D1.01,Zaragoza,119787.0,JCDecaux - ES,['outdoor.urban_panels'],416.453.247,-890.844,ES
50008,"Gta. Sasera, s/n, 50008 Zaragoza, Spain",ES-ZAR-AB-01031.D1.01,Zaragoza,298143.0,JCDecaux - ES,['outdoor.urban_panels'],4.164.570.579.999.990,-8.852.275,ES
50008,"Gta. Sasera, s/n, 50008 Zaragoza, Spain",ES-ZAR-AB-01031.D2.03,Zaragoza,261937.0,JCDecaux - ES,['outdoor.urban_panels'],4.164.570.579.999.990,-8.852.275,ES
48001,"Gran Vía de Don Diego López de Haro, 2, 4, 48001 Bilbao, Vizcaya, Spain",48020.01518.01.01,Bilbao,123251.0,JCDecaux - ES,['outdoor.urban_panels'],4.326.156,-292.754,ES
50006,"P.º de Sagasta, 12, 50006 Zaragoza, Spain",ES-ZAR-AB-01024.D2.03,Zaragoza,261937.0,JCDecaux - ES,['outdoor.urban_panels'],416.459.322,-8.858.986.000.000.000,ES
50006,"P.º de Sagasta, 12, 50006 Zaragoza, Spain",ES-ZAR-AB-01024.D1.01,Zaragoza,267950.0,JCDecaux - ES,['outdoor.urban_panels'],416.459.322,-8.858.986.000.000.000,ES
50008,"P.º de las Damas, 3, 50008 Zaragoza, Spain",ES-ZAR-DD-01033.D2.02,Zaragoza,1174.0,JCDecaux - ES,['outdoor.urban_panels'],41.646.055,-8.851.876,ES
50008,"P.º de las Damas, 3, 50008 Zaragoza, Spain",ES-ZAR-DD-01033.D1.01,Zaragoza,261937.0,JCDecaux - ES,['outdoor.urban_panels'],41.646.055,-8.851.876,ES
50008,"P.º de las Damas, 3, 50008 Zaragoza, Spain",ES-ZAR-DD-01032.D1.01,Zaragoza,350298.0,JCDecaux - ES,['outdoor.urban_panels'],41.646.055,-8.851.876,ES
50017,"Grupo Alférez Rojas, 6, 50017 Zaragoza, Spain",ES-ZAR-AB-01453.D1.03,Zaragoza,105551.0,JCDecaux - ES,['outdoor.urban_panels'],416.464.795,-9.166.752.999.999.990,ES
50005,"C. del Carmen, 28, 50005 Zaragoza, Spain",ES-ZAR-DD-01133.D1.01,Zaragoza,653268.0,JCDecaux - ES,['outdoor.urban_panels'],416.466.693,-8.933.818,ES
50005,"Gran Vía, 50005 Zaragoza, Spain",ES-ZAR-DD-01172.D1.01,Zaragoza,394992.0,JCDecaux - ES,['outdoor.urban_panels'],416.468.205,-886.304,ES
47006,"P.º de Zorrilla, 4, 47006 Valladolid, Spain",ES-VLL-DD-00019.D1.02,Valladolid,258324.0,JCDecaux - ES,['outdoor.urban_panels'],41.647.399,-47.312.404,ES
50008,"P.º de la Constitución, 22, Local, 50008 Zaragoza, Spain",ES-ZAR-AB-01188.D2.03,Zaragoza,261937.0,JCDecaux - ES,['outdoor.urban_panels'],416.473.396,-8.813.557.000.000.000,ES
50008,"P.º de la Constitución, 22, Local, 50008 Zaragoza, Spain",ES-ZAR-AB-01188.D1.01,Zaragoza,467235.0,JCDecaux - ES,['outdoor.urban_panels'],416.473.396,-8.813.557.000.000.000,ES
48012,"Gordóniz Kalea, 22A, 48012 Bilbo, Bizkaia, Spain",ES-BIL-DD-00040.D2.01,Bilbo,216072.0,JCDecaux - ES,['outdoor.urban_panels'],43.257,-294.191,ES
50004,"Pl. de Basilio Paraíso, 4, 50004 Zaragoza, Spain",ES-ZAR-DD-01162.D2.02,Zaragoza,704221.0,JCDecaux - ES,['outdoor.urban_panels'],416.474.971,-8.863.886,ES
50004,"Pl. de Basilio Paraíso, 4, 50004 Zaragoza, Spain",ES-ZAR-DD-01162.D1.01,Zaragoza,676958.0,JCDecaux - ES,['outdoor.urban_panels'],416.474.971,-8.863.886,ES
50004,"Pl. de Aragón, 6, 50004 Zaragoza, Spain",ES-ZAR-DD-01051.D2.02,Zaragoza,110240.0,JCDecaux - ES,['outdoor.urban_panels'],416.478.096,-8.848.600.999.999.990,ES
50004,"Pl. de Aragón, 6, 50004 Zaragoza, Spain",ES-ZAR-DD-01051.D1.01,Zaragoza,261937.0,JCDecaux - ES,['outdoor.urban_panels'],416.478.096,-8.848.600.999.999.990,ES
50002,"C. de Jorge Cocci, 7, 50002 Zaragoza, Spain",ES-ZAR-DD-01081.D1.01,Zaragoza,261937.0,JCDecaux - ES,['outdoor.urban_panels'],41.647.858,-8.701.493,ES
47004,"C. de Labradores, 1, 5ºA, 47004 Valladolid, Spain",47186.00899.01.01,Valladolid,70910.0,JCDecaux - ES,['outdoor.urban_panels'],416.480.553,-47.204.372,ES
47002,"C. San Luis, 2, 47002 Valladolid, Spain",47186.00894.01.01,Valladolid,52084.0,JCDecaux - ES,['outdoor.urban_panels'],416.479.556,-47.198.334,ES
