Zipcode,Full address,Frame id,City,Publisher,Venue types
08018,"C/ de Sancho de Ávila, 35, 08018 Barcelona, Spain",hq1QV:342089236,Barcelona,TuMedio Spain,['retail.parking_garages']
08006,"Plaça de Gal·la Placídia, 2, 08006 Barcelona, Spain",hq1QV:388286023,Barcelona,TuMedio Spain,['retail.parking_garages']
08006,"Plaça de Gal·la Placídia, 2, 08006 Barcelona, Spain",hq1QV:577329037,Barcelona,TuMedio Spain,['retail.parking_garages']
08006,"Plaça de Gal·la Placídia, 2, 08006 Barcelona, Spain",hq1QV:479825296,Barcelona,TuMedio Spain,['retail.parking_garages']
08025,"Carrer del Mas Casanovas, 74, 08025 Barcelona, Spain",hq1QV:364998158,Barcelona,TuMedio Spain,['retail.parking_garages']
08025,"Carrer del Mas Casanovas, 74, 08025 Barcelona, Spain",hq1QV:544172791,Barcelona,TuMedio Spain,['retail.parking_garages']
08025,"Carrer del Mas Casanovas, 74, 08025 Barcelona, Spain",hq1QV:364999217,Barcelona,TuMedio Spain,['retail.parking_garages']
08041,"Carrer del Mas Casanovas, 111, 08041 Barcelona, Spain",hq1QV:538915599,Barcelona,TuMedio Spain,['retail.parking_garages']
08041,"Carrer del Mas Casanovas, 111, 08041 Barcelona, Spain",hq1QV:364897544,Barcelona,TuMedio Spain,['retail.parking_garages']
08172,"Plaça de Lluís Millet, s/n, 08172 Sant Cugat del Vallès, Barcelona, Spain",hq1QV:342156503,Sant Cugat del Vallès,TuMedio Spain,['retail.parking_garages']
08172,"Plaça dels Quatre Cantons, 2, 08172 Sant Cugat del Vallès, Barcelona, Spain",hq1QV:342591598,Sant Cugat del Vallès,TuMedio Spain,['retail.parking_garages']
49012,"Av. del Príncipe de Asturias, 3, 49012 Zamora, Spain",hq1QV:345873029,Zamora,TuMedio Spain,['retail.parking_garages']
49012,"Av. del Príncipe de Asturias, 3, 49012 Zamora, Spain",hq1QV:346212708,Zamora,TuMedio Spain,['retail.parking_garages']
50009,"C. de Luis Bermejo, 6, 50009 Zaragoza, Spain",hq1QV:729565127,Zaragoza,TuMedio Spain,['retail.parking_garages']
17005,"C. de Sta. Eugènia, 11, 17005 Girona, Spain",hq1QV:342090979,Girona,TuMedio Spain,['retail.parking_garages']
17600,"Passeig Nou, 1b, 17600 Figueres, Girona, Spain",hq1QV:341939495,Figueres,TuMedio Spain,['retail.parking_garages']
09005,"Pl. de España, 10, 09005 Burgos, Spain",hq1QV:346213761,Burgos,TuMedio Spain,['retail.parking_garages']
36001,"Av. Raíña Vitoria Uxía, s/n, 36001 Pontevedra, Spain",hq1QV:344270331,Pontevedra,TuMedio Spain,['retail.parking_garages']
24414,"CGH3+W8 Bouzas, Spain",broadsign.com:344257002,Bouzas,TuMedio,['retail.parking_garages']
24414,"CGH3+W8 Bouzas, Spain",hq1QV:344257002,Bouzas,TuMedio Spain,['retail.parking_garages']
36002,"Praza de España, s/n, 36002 Pontevedra, Spain",hq1QV:344268930,Pontevedra,TuMedio Spain,['retail.parking_garages']
36002,"Praza de España, s/n, 36002 Pontevedra, Spain",hq1QV:435269973,Pontevedra,TuMedio Spain,['retail.parking_garages']
24008,"Vía sin nombre, 24008 León, Spain",hq1QV:345850870,León,TuMedio Spain,['retail.parking_garages']
24008,"Vía sin nombre, 24008 León, Spain",hq1QV:345852744,León,TuMedio Spain,['retail.parking_garages']
31008,"C. de Irunlarrea, W, 31008 Pamplona, Navarra, Spain",hq1QV:345385629,Pamplona,TuMedio Spain,['retail.parking_garages']
31008,"C. de Irunlarrea, W, 31008 Pamplona, Navarra, Spain",hq1QV:345387456,Pamplona,TuMedio Spain,['retail.parking_garages']
31008,"C. de Irunlarrea, W, 31008 Pamplona, Navarra, Spain",hq1QV:345386766,Pamplona,TuMedio Spain,['retail.parking_garages']
31004,"Pl. Blanca de Navarra, G, 31004 Pamplona, Navarra, Spain",hq1QV:345385253,Pamplona,TuMedio Spain,['retail.parking_garages']
15707,"Rúa de Roma, 11, 15707 Santiago de Compostela, A Coruña, Spain",hq1QV:344268043,Santiago de Compostela,TuMedio Spain,['retail.parking_garages']
15707,"Rúa de Roma, 11, 15707 Santiago de Compostela, A Coruña, Spain",hq1QV:344263483,Santiago de Compostela,TuMedio Spain,['retail.parking_garages']
15707,"Rúa de Roma, 11, 15707 Santiago de Compostela, A Coruña, Spain",hq1QV:344257579,Santiago de Compostela,TuMedio Spain,['retail.parking_garages']
48010,"Indautxu Plaza, 2B, 48010 Bilbo, Bizkaia, Spain",hq1QV:343267632,Bilbo,TuMedio Spain,['retail.parking_garages']
48010,"Indautxu Plaza, 2B, 48010 Bilbo, Bizkaia, Spain",hq1QV:343271873,Bilbo,TuMedio Spain,['retail.parking_garages']
48010,"Indautxu Plaza, 2B, 48010 Bilbo, Bizkaia, Spain",hq1QV:343269691,Bilbo,TuMedio Spain,['retail.parking_garages']
20012,"María Dolores Agirre Kalea, 8, 20012 Donostia, Gipuzkoa, Spain",hq1QV:309926259,Donostia,TuMedio Spain,['retail.parking_garages']
20004,"De Cervantes Pl., s/n, 20004 San Sebastián, Gipuzkoa, Spain",hq1QV:311012471,San Sebastián,TuMedio Spain,['retail.parking_garages']
20004,"De Cervantes Pl., s/n, 20004 San Sebastián, Gipuzkoa, Spain",hq1QV:311281871,San Sebastián,TuMedio Spain,['retail.parking_garages']
20004,"De Cervantes Pl., s/n, 20004 San Sebastián, Gipuzkoa, Spain",hq1QV:311261975,San Sebastián,TuMedio Spain,['retail.parking_garages']
20002,"República Argentina K., 20002 Donostia, Gipuzkoa, Spain",hq1QV:311266787,Donostia,TuMedio Spain,['retail.parking_garages']
20003,"Boulevard Zumardia, 2A, 20003 Donostia, Gipuzkoa, Spain",hq1QV:311288544,Donostia,TuMedio Spain,['retail.parking_garages']
20003,"Boulevard Zumardia, 2A, 20003 Donostia, Gipuzkoa, Spain",hq1QV:311294677,Donostia,TuMedio Spain,['retail.parking_garages']
20002,"Zabaleta Kalea, 18, 20002 Donostia, Gipuzkoa, Spain",hq1QV:311009297,Donostia,TuMedio Spain,['retail.parking_garages']
20002,"Zabaleta Kalea, 18, 20002 Donostia, Gipuzkoa, Spain",hq1QV:311263410,Donostia,TuMedio Spain,['retail.parking_garages']
20304,"Leon Iruretagoyena Hiribidea, 1, 20304 Irun, Gipuzkoa, Spain",hq1QV:345448243,Irun,TuMedio Spain,['retail.parking_garages']
20302,"Colon Ibilbidea, n27, 20302 Irun, Gipuzkoa, Spain",hq1QV:437109540,Irun,TuMedio Spain,['retail.parking_garages']
20302,"Almirante Arizmendi Kalea, 9, 20302 Irun, Gipuzkoa, Spain",hq1QV:345446203,Irun,TuMedio Spain,['retail.parking_garages']
33202,"P.º del Muro de San Lorenzo, 2, Entresuelo Derecha, 33202 Gijón, Asturias, Spain",hq1QV:344104830,Gijón,TuMedio Spain,['retail.parking_garages']
33202,"P.º del Muro de San Lorenzo, 2, Entresuelo Derecha, 33202 Gijón, Asturias, Spain",hq1QV:344105194,Gijón,TuMedio Spain,['retail.parking_garages']
35004,"C. Luis Doreste Silva, 52, 35004 Las Palmas de Gran Canaria, Las Palmas, Spain",ES-LPG-DD-00014.D1.01,Las Palmas de Gran Canaria,JCDecaux - ES,['outdoor.urban_panels']
35011,"Av. Ansite, 35011 Las Palmas de Gran Canaria, Las Palmas, Spain",35016.02084.01.01,Las Palmas de Gran Canaria,JCDecaux - ES,['outdoor.urban_panels']
35010,"C. Olof Palme, 39, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",35016.02080.01.01,Las Palmas de Gran Canaria,JCDecaux - ES,['outdoor.urban_panels']
35007,"C. Pdte. Alvear, 22, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",35016.02076.01.01,Las Palmas de Gran Canaria,JCDecaux - ES,['outdoor.urban_panels']
35007,"C. León y Castillo, 383, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",ES-LPG-DD-00012.D1.01,Las Palmas de Gran Canaria,JCDecaux - ES,['outdoor.urban_panels']
35007,"C. Fernando Guanarteme, 19, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",ES-LPG-DD-00013.D1.01,Las Palmas de Gran Canaria,JCDecaux - ES,['outdoor.urban_panels']
38005,"Av. Manuel Hermoso Rojas, 16, 38005 Santa Cruz de Tenerife, Spain",38038.00001.01.02,Santa Cruz de Tenerife,JCDecaux - ES,['retail.malls']
38005,"Av. Manuel Hermoso Rojas, 16, 38005 Santa Cruz de Tenerife, Spain",38038.00003.01.02,Santa Cruz de Tenerife,JCDecaux - ES,['retail.malls']
38005,"Av. Manuel Hermoso Rojas, 16, 38005 Santa Cruz de Tenerife, Spain",38038.00013.01.04,Santa Cruz de Tenerife,JCDecaux - ES,['retail.malls']
38005,"Av. Manuel Hermoso Rojas, 16, 38005 Santa Cruz de Tenerife, Spain",38038.00013.01.03,Santa Cruz de Tenerife,JCDecaux - ES,['retail.malls']
29140,"C. Gabriel Miró, 2, 29140 Málaga, Spain",ES-MAL-DD-01029.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29004,"Av. Molière, 670, 29004 Málaga, Spain",ES-MAL-DD-01021.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29004,"Av. de los Guindos, 32, 29004 Málaga, Spain",ES-MAL-DD-01072.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29004,"C/ Pacífico, 35, 29004 Málaga, Spain",ES-MAL-DD-01054.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29003,"Av de Sor Teresa Prat, 20, 29003 Málaga, Spain",ES-MAL-DD-01012.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29004,"C/ Pacífico, 8, 29004 Málaga, Spain",ES-MAL-DD-01053.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29003,"Av. de la Paloma, 29003 Málaga, Spain",ES-MAL-DD-01001.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29002,"C. Héroe de Sostoa, 115, 29002 Málaga, Spain",ES-MAL-DD-01056.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29003,"Avenida Europa Esquina, Av. Juan XXIII, 1, 29003 Málaga, Spain",ES-MAL-DD-01087.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29002,"Calle Ayala, 61, 29002 Málaga, Spain",ES-MAL-DD-01057.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29006,"Av. de José Ortega y Gasset, 115, 29006 Málaga, Spain",ES-MAL-DD-01026.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29002,"C. Héroe de Sostoa, 20, 29002 Málaga, Spain",ES-MAL-DD-01080.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29002,"Calle Salitre, 29002 Málaga, Spain",ES-MAL-DD-01074.D2.03,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29002,"Calle Salitre, 29002 Málaga, Spain",ES-MAL-DD-01074.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29006,"Av. de José Ortega y Gasset, 2, 29006 Málaga, Spain",ES-MAL-DD-01013.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29006,"C. de Conan Doyle, 5, 29006 Málaga, Spain",ES-MAL-DD-01078.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29006,"Av. de las Américas, 22, 29006 Málaga, Spain",ES-MAL-DD-01046.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29002,"Av. de la Aurora, 1, 29002 Málaga, Spain",ES-MAL-DD-01079.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29005,"Alameda Principal, 44, 1ºPiso, 29005 Málaga, Spain",ES-MAL-DD-01018.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29007,"C. Armengual de la Mota, 6, 29007 Málaga, Spain",ES-MAL-DD-01019.D2.02,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29007,"C. Armengual de la Mota, 6, 29007 Málaga, Spain",ES-MAL-DD-01019.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29007,"C. Armengual de la Mota, 8, 29007 Málaga, Spain",ES-MAL-DD-01058.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29007,"Calle Pedro Gómez Chaix, 2, 29007 Málaga, Spain",ES-MAL-DD-01059.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29016,"Pl. de la Malagueta, 3, 29016 Málaga, Spain",ES-MAL-DD-01034.D2.02,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29016,"Pl. de la Malagueta, 3, 29016 Málaga, Spain",ES-MAL-DD-01034.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29006,"C. Hilera, 14, 29006 Málaga, Spain",ES-MAL-DD-01016.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29016,"N-340, 13, 29016 Málaga, Spain",ES-MAL-DD-01017.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29017,"Av. Pío Baroja, 9, 29017 Málaga, Spain",ES-MAL-DD-01045.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29010,"Av. Plutarco, 75, 29010 Málaga, Spain",ES-MAL-DD-01065.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29016,"P.º Reding, 7, 29016 Málaga, Spain",ES-MAL-DD-01008.D2.03,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29016,"P.º Reding, 7, 29016 Málaga, Spain",ES-MAL-DD-01008.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29017,"Av. del Pintor Joaquín Sorolla, 113, 29017 Málaga, Spain",ES-MAL-DD-01024.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29016,"N-340, 41, 29016 Málaga, Spain",ES-MAL-DD-01007.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29007,"Av. Santa Rosa de Lima, 4, 29007 Málaga, Spain",ES-MAL-DD-01020.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29016,"Av. del Pintor Joaquín Sorolla, 32, 29016 Málaga, Spain",ES-MAL-DD-01037.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29010,"Av. de Carlos Haya, 137, 29010 Málaga, Spain",ES-MAL-DD-01032.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29013,"C. Hermanos Oliver, 1, 29013 Málaga, Spain",ES-MAL-DD-01048.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29011,"Av. Simón Bolívar, 19, 29011 Málaga, Spain",ES-MAL-DD-01009.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29011,"Av. de Valle-Inclán, 3, 29011 Málaga, Spain",ES-MAL-DD-01028.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29011,"Pl. de Herbert Von Karajan, 29011 Málaga, Spain",ES-MAL-DD-01044.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
41018,"C. Luis Montoto, 108, 41018 Sevilla, Spain",41091.00424.07.01,Sevilla,JCDecaux - ES,['outdoor.urban_panels']
03002,"Rbla. de Méndez Núñez, 33, 03002 Alicante (Alacant), Alicante, Spain",ES-ALI-DD-01022.D1.01,Alicante (Alacant),JCDecaux - ES,['outdoor.urban_panels']
03004,"Carrer Calderón de la Barca, 555, 03004 Alacant, Alicante, Spain",ES-ALI-DD-01016.D1.01,Alacant,JCDecaux - ES,['outdoor.urban_panels']
46008,"Carrer Mestre Palau, 24, 46008 València, Valencia, Spain",46250.03542.01.01,València,JCDecaux - ES,['outdoor.urban_panels']
46008,"Carrer del Literat Gabriel Miró, 1840, 46008 València, Valencia, Spain",46250.03546.01.01,València,JCDecaux - ES,['outdoor.urban_panels']
46001,"Pl. Ciutat de Bruges, 46001 València, Valencia, Spain",ES-VAL-DD-00600.D1.01,València,JCDecaux - ES,['outdoor.urban_panels']
28905,"C. Vivaldi, 1D, 28905 Getafe, Madrid, Spain",ES-GET-DD-00001.D1.01,Getafe,JCDecaux - ES,['outdoor.urban_panels']
28906,"C. de Maritornes, 28906 Getafe, Madrid, Spain",ES-GET-DD-00006.D1.01,Getafe,JCDecaux - ES,['outdoor.urban_panels']
28008,"Pº Florida-principe Pio, 28008 Madrid, Spain",28079.05154.01.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28001,"P.º de la Castellana, 0 S N, 28001 Madrid, Spain",ES-MAD-AB-03151.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28224,"Av. de Europa, 5, 28224 Pozuelo de Alarcón, Madrid, Spain",ES-POZ-DD-00013.D1.01,Pozuelo de Alarcón,JCDecaux - ES,['outdoor.urban_panels']
28022,"C. de Aracne, S/N, 42, 28022 Madrid, Spain",28079.17603.01.02,Madrid,JCDecaux - ES,['retail.malls']
28022,"C. de Aracne, 168, 28022 Madrid, Spain",28079.17617.01.02,Madrid,JCDecaux - ES,['retail.malls']
28046,"P.º de la Castellana, s/n, 28046 Madrid, Spain",28079.17725.01.02,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28046,"P.º de la Castellana, s/n, 28046 Madrid, Spain",28079.17725.01.01,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28046,"P.º de la Castellana, s/n, 28046 Madrid, Spain",28079.17724.01.01,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28046,"P.º de la Castellana, s/n, 28046 Madrid, Spain",28079.17724.01.02,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28022,"C. de Aracne, s / n, 28022 Madrid, Spain",28079.17602.01.02,Madrid,JCDecaux - ES,['retail.malls']
28022,"C. de Aracne, 3, 65, 28022 Madrid, Spain",28079.17611.01.02,Madrid,JCDecaux - ES,['retail.malls']
28022,"C. de Arrastaria, 14, 28022 Madrid, Spain",28079.17671.01.04,Madrid,JCDecaux - ES,['retail.malls']
28022,"C. de Arrastaria, 14, 28022 Madrid, Spain",28079.17671.01.03,Madrid,JCDecaux - ES,['retail.malls']
28022,"C. de Arrastaria, 14, 28022 Madrid, Spain",28079.17609.01.02,Madrid,JCDecaux - ES,['retail.malls']
28224,"C. Arquitectura, 114A, 28224 Pozuelo de Alarcón, Madrid, Spain",ES-POZ-DD-00011.D1.01,Pozuelo de Alarcón,JCDecaux - ES,['outdoor.urban_panels']
08970,"9396+3V Sant Joan Despí, Spain",ES-SJD-DD-00007.D1.01,Sant Joan Despí,JCDecaux - ES,['outdoor.urban_panels']
08970,"938F+WJ Sant Joan Despí, Spain",ES-SJD-DD-00008.D1.01,Sant Joan Despí,JCDecaux - ES,['outdoor.urban_panels']
08970,"93FF+8W Sant Joan Despí, Spain",ES-SJD-DD-00006.D1.01,Sant Joan Despí,JCDecaux - ES,['outdoor.urban_panels']
08192,"Rambla d'Ibèria, 203, 08192 Sabadell, Barcelona, Spain",ES-SAB-DD-00002.D1.01,Sabadell,JCDecaux - ES,['outdoor.urban_panels']
47013,"Avenida Zamora Colegio San Agustín, 47013 Valladolid, Spain",ES-VLL-DD-01007.D2.02,Valladolid,JCDecaux - ES,['outdoor.urban_panels']
47013,"Avenida Zamora Colegio San Agustín, 47013 Valladolid, Spain",ES-VLL-DD-01007.D1.01,Valladolid,JCDecaux - ES,['outdoor.urban_panels']
47007,"P.º de Zorrilla, 99, 47007 Valladolid, Spain",ES-VLL-DD-01019.D1.01,Valladolid,JCDecaux - ES,['outdoor.urban_panels']
47007,"P.º de Zorrilla, 99, 47007 Valladolid, Spain",ES-VLL-DD-01019.D2.02,Valladolid,JCDecaux - ES,['outdoor.urban_panels']
47014,"C. Cdad. de la Habana, 22, 47014 Valladolid, Spain",ES-VLL-DD-01014.D2.02,Valladolid,JCDecaux - ES,['outdoor.urban_panels']
47014,"C. Cdad. de la Habana, 22, 47014 Valladolid, Spain",ES-VLL-DD-01014.D1.01,Valladolid,JCDecaux - ES,['outdoor.urban_panels']
47006,"Pl. Juan de Austria, 47006 Valladolid, Spain",ES-VLL-DD-01008.D2.02,Valladolid,JCDecaux - ES,['outdoor.urban_panels']
47006,"Pl. Juan de Austria, 47006 Valladolid, Spain",ES-VLL-DD-01008.D1.01,Valladolid,JCDecaux - ES,['outdoor.urban_panels']
50009,"P.º de Fernando el Católico, 57, 50009 Zaragoza, Spain",ES-ZAR-DD-01007.D2.02,Zaragoza,JCDecaux - ES,['outdoor.urban_panels']
50009,"P.º de Fernando el Católico, 57, 50009 Zaragoza, Spain",ES-ZAR-DD-01007.D1.01,Zaragoza,JCDecaux - ES,['outdoor.urban_panels']
50009,"P.º de Fernando el Católico, 58, 50009 Zaragoza, Spain",ES-ZAR-DD-01011.D2.02,Zaragoza,JCDecaux - ES,['outdoor.urban_panels']
50009,"P.º de Fernando el Católico, 58, 50009 Zaragoza, Spain",ES-ZAR-DD-01011.D1.01,Zaragoza,JCDecaux - ES,['outdoor.urban_panels']
47014,"Av. de Salamanca, 47014 Valladolid, Spain",ES-VLL-DD-01009.D1.01,Valladolid,JCDecaux - ES,['outdoor.urban_panels']
47014,"Av. de Salamanca, 47014 Valladolid, Spain",ES-VLL-DD-01009.D2.02,Valladolid,JCDecaux - ES,['outdoor.urban_panels']
50009,"P.º de Fernando el Católico, 30, 50009 Zaragoza, Spain",ES-ZAR-DD-01122.D2.02,Zaragoza,JCDecaux - ES,['outdoor.urban_panels']
50009,"P.º de Fernando el Católico, 30, 50009 Zaragoza, Spain",ES-ZAR-DD-01122.D1.01,Zaragoza,JCDecaux - ES,['outdoor.urban_panels']
47007,"P.º del Hospital Militar, 17B, 47007 Valladolid, Spain",ES-VLL-DD-01022.D2.02,Valladolid,JCDecaux - ES,['outdoor.urban_panels']
47007,"P.º del Hospital Militar, 17B, 47007 Valladolid, Spain",ES-VLL-DD-01022.D1.01,Valladolid,JCDecaux - ES,['outdoor.urban_panels']
50006,"N-330, 15, 50006 Zaragoza, Spain",ES-ZAR-DD-01012.D2.02,Zaragoza,JCDecaux - ES,['outdoor.urban_panels']
50006,"N-330, 15, 50006 Zaragoza, Spain",ES-ZAR-DD-01012.D1.01,Zaragoza,JCDecaux - ES,['outdoor.urban_panels']
50005,"Departamento de, Estructura e Historia Económica y Economía Pública, P.º Gran Vía, 2, 50005 Zaragoza, Spain",ES-ZAR-DD-01002.D2.02,Zaragoza,JCDecaux - ES,['outdoor.urban_panels']
50005,"Departamento de, Estructura e Historia Económica y Economía Pública, P.º Gran Vía, 2, 50005 Zaragoza, Spain",ES-ZAR-DD-01002.D1.01,Zaragoza,JCDecaux - ES,['outdoor.urban_panels']
47001,"C. de Santiago, 5, 47001 Valladolid, Spain",47186.00917.01.01,Valladolid,JCDecaux - ES,['outdoor.urban_panels']
47001,"Pl. Mayor, 2, 47001 Valladolid, Spain",ES-VLL-DD-00018.D1.02,Valladolid,JCDecaux - ES,['outdoor.urban_panels']
47002,"Pl. de la Libertad, 3, 47002 Valladolid, Spain",47186.00914.01.01,Valladolid,JCDecaux - ES,['outdoor.urban_panels']
47003,"Pl. del Pte., 7, 47003 Valladolid, Spain",ES-VLL-DD-01003.D2.02,Valladolid,JCDecaux - ES,['outdoor.urban_panels']
47003,"Pl. del Pte., 7, 47003 Valladolid, Spain",ES-VLL-DD-01003.D1.01,Valladolid,JCDecaux - ES,['outdoor.urban_panels']
26008,"C. Clavijo, 61, 26008 Logroño, La Rioja, Spain",ES-LOG-DD-00017.D2.01,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26006,"C. Estambrera, 7, 26006 Logroño, La Rioja, Spain",ES-LOG-DD-00018.D2.01,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26003,"C. Villamediana, 2, 26003 Logroño, La Rioja, Spain",ES-LOG-DD-00007.D2.01,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26005,"C. Sta. Justa, 12, 26005 Logroño, La Rioja, Spain",ES-LOG-DD-00008.D2.01,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26005,"C. Marqués de Murrieta, 47, 26005 Logroño, La Rioja, Spain",ES-LOG-DD-00010.D2.02,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26005,"C. Marqués de Murrieta, 47, 26005 Logroño, La Rioja, Spain",ES-LOG-DD-00010.D1.01,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26001,"Av. de La Rioja, 12, 26001 Logroño, La Rioja, Spain",ES-LOG-DD-00014.D2.02,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26001,"Av. de La Rioja, 12, 26001 Logroño, La Rioja, Spain",ES-LOG-DD-00014.D1.01,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26001,"C/ María Zambrano, 2, 26001 Logroño, La Rioja, Spain",ES-LOG-DD-00011.D2.02,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26001,"C/ María Zambrano, 2, 26001 Logroño, La Rioja, Spain",ES-LOG-DD-00011.D1.01,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26005,"Av. Gonzalo de Berceo, 13, 26005 Logroño, La Rioja, Spain",ES-LOG-DD-00006.D2.01,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26001,"C. Portales, 73, 26001 Logroño, La Rioja, Spain",ES-LOG-DD-00013.D1.01,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26001,"C. Portales, 73, 26001 Logroño, La Rioja, Spain",ES-LOG-DD-00013.D2.02,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26001,"C. Muro de Cervantes, 1, 26001 Logroño, La Rioja, Spain",ES-LOG-DD-00004.D2.02,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26001,"C. Muro de Cervantes, 1, 26001 Logroño, La Rioja, Spain",ES-LOG-DD-00004.D1.01,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26005,"Av. Gonzalo de Berceo, 34, 26005 Logroño, La Rioja, Spain",ES-LOG-DD-00009.D2.02,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26005,"Av. Gonzalo de Berceo, 34, 26005 Logroño, La Rioja, Spain",ES-LOG-DD-00009.D1.01,Logroño,JCDecaux - ES,['outdoor.urban_panels']
20018,"Rotonda América, 20018 San Sebastián, Gipuzkoa, Spain",ES-SSB-DD-08129.D1.01,San Sebastián,JCDecaux - ES,['outdoor.urban_panels']
20006,"Prim Kalea, 14, 1 C, 20006 Donostia, Gipuzkoa, Spain",ES-SSB-DD-08128.D1.01,Donostia,JCDecaux - ES,['outdoor.urban_panels']
20001,"Mirakruz Kalea, 20001 Donostia, Gipuzkoa, Spain",ES-SSB-DD-08119.D1.01,Donostia,JCDecaux - ES,['outdoor.urban_panels']
33204,"Av. Pablo Iglesias, 100, 33204 Gijón, Asturias, Spain",ES-GIJ-DD-00021.D1.01,Gijón,JCDecaux - ES,['outdoor.urban_panels']
33203,"Paseo Dr. Fleming, 929, 33203 Gijón, Asturias, Spain",ES-GIJ-DD-00023.D1.01,Gijón,JCDecaux - ES,['outdoor.urban_panels']
33203,"Av. de Torcuato Fernández Miranda, 2, 33203 Gijón, Asturias, Spain",ES-GIJ-DD-00025.D1.01,Gijón,JCDecaux - ES,['outdoor.urban_panels']
33203,"Av. de José García Bernardo, 33203 Gijón, Asturias, Spain",ES-GIJ-DD-00024.D1.01,Gijón,JCDecaux - ES,['outdoor.urban_panels']
29001,"Alameda Principal, 1, 29001 Málaga, Spain",broadsign.com:527459825,Málaga,TuMedio,['outdoor.billboards.spectacular']
48001,"Don Diego López Haroko Kale Nagusia, 3, 48001 Bilbo, Bizkaia, Spain",48020.01716.01.01,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
48001,"Don Diego López Haroko Kale Nagusia, 3, 48001 Bilbo, Bizkaia, Spain",48020.01716.01.02,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
